Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
2,159 = 166,510200161,17,373,10.23,F
2,159 = 166,510201147,17,373,10.23,F
2,159 = 166,510200982,17,373,10.23,F
2,159 = 166,510200983,17,373,10.23,F
2,167 = 170,510201177,16,359,7.99,F
2,167 = 170,510201294,16,359,7.99,F
2,167 = 170,510200049,16,359,7.99,F
2,167 = 170,510201306,16,359,7.99,F
2,171 = 172,510201189,15,345,6.09,F
2,171 = 172,510201093,15,345,6.09,F
2,173 = 177,510200891,14,330,4.48,F
2,173 = 177,510200726,14,330,4.48,F
2,173 = 177,510200025,14,330,4.48,F
2,173 = 177,510201747,14,330,4.48,F
2,173 = 177,510501494,14,330,4.48,F
2,178 = 180,510201792,12,294,1.98,F
2,178 = 180,510200912,12,294,1.98,F
2,178 = 180,510201010,12,294,1.98,F
2,181,510201522,11,276,1.24,F
3,1,510300729,90,776,99.71,A
3,2,510300978,73,690,97.15,B
3,3,510300989,69,674,95.92,B
3,4,510300680,68,671,95.59,B
3,5,510300193,65,660,94.5,B
3,6,510300344,62,650,93.31,B
3,7 = 9,510300348,61,646,92.82,B-
3,7 = 9,510300583,61,646,92.82,B-
3,7 = 9,510300152,61,646,92.82,B-
3,10,510300606,59,639,91.78,B-
3,11,510300023,56,628,89.99,B-
3,12 = 14,510300177,55,625,89.43,B-
3,12 = 14,510300607,55,625,89.43,B-
3,12 = 14,510302027,55,625,89.43,B-
3,15 = 16,510301494,53,619,88.39,B-
3,15 = 16,510300671,53,619,88.39,B-
3,17,510301729,49,606,85.64,B-
3,18,510300040,48,603,84.86,B-
3,19 = 20,510300129,47,600,84.07,B-
3,19 = 20,510300608,47,600,84.07,B-
3,21,510300663,46,596,83.16,C
3,22,510300354,45,592,82.21,C
3,23 = 26,510300617,44,588,81.17,C
3,23 = 26,510300151,44,588,81.17,C
3,23 = 26,510300288,44,588,81.17,C
3,23 = 26,510301682,44,588,81.17,C
3,27,510301060,43,584,80.04,C
3,28,510300283,42,580,78.75,C
3,29 = 30,510301083,41,575,77.31,C
3,29 = 30,510301820,41,575,77.31,C
3,31,510301921,39,566,74.47,C
3,32 = 34,510300604,38,560,72.68,C
3,32 = 34,510300615,38,560,72.68,C
3,32 = 34,510300328,38,560,72.68,C
3,35 = 36,510300191,37,554,70.7,C
3,35 = 36,510301281,37,554,70.7,C
3,37 = 40,510300150,36,548,68.57,C-
3,37 = 40,510300279,36,548,68.57,C-
3,37 = 40,510301049,36,548,68.57,C-
3,37 = 40,510301147,36,548,68.57,C-
3,41 = 44,510301115,35,543,66.55,C-
3,41 = 44,510300691,35,543,66.55,C-
3,41 = 44,510300443,35,543,66.55,C-
3,41 = 44,510301279,35,543,66.55,C-
3,45 = 47,510301675,34,536,64.24,C-
3,45 = 47,510300702,34,536,64.24,C-
3,45 = 47,510301145,34,536,64.24,C-
3,48 = 50,510300281,33,530,61.6,C-
3,48 = 50,510300300,33,530,61.6,C-
3,48 = 50,510301249,33,530,61.6,C-
3,51 = 55,510300022,32,522,58.85,C-
3,51 = 55,510300446,32,522,58.85,C-
3,51 = 55,510300329,32,522,58.85,C-
3,51 = 55,510300363,32,522,58.85,C-
3,51 = 55,510300740,32,522,58.85,C-
3,56 = 60,510300675,31,515,55.98,C-
3,56 = 60,510300941,31,515,55.98,C-
3,56 = 60,510301111,31,515,55.98,C-
3,56 = 60,510301006,31,515,55.98,C-
3,56 = 60,510300285,31,515,55.98,C-
3,61 = 68,510300287,30,507,52.9,C-
3,61 = 68,510300302,30,507,52.9,C-
